"index","TS1","TS2","TS3","TS4","TS5","TS6","TS7","TS8","TS9","TS10","TS11","TS12","TS13","TS14","TS15","TS16","TS17","TS18","TS19","TS20","TS21","TS22","TS23","TS24","TS25","TS26","TS27","TS28","TS29","TS30","TS31","TS32","TS33","TS34","TS35","TS36","TS37","TS38","TS39","TS40","TS41","TS42","TS43","TS44","TS45","TS46","TS47","TS48","TS49","TS50","TS51","TS52","TS53","TS54","TS55","TS56","TS57","TS58","TS59","TS60","TS61","TS62","TS63","TS64","TS65","TS66","TS67","TS68","TS69","TS70","TS71","TS72","TS73","TS74","TS75","TS76","TS77","TS78","TS79","TS80","Left_Right","FWD"
4831,-0.65464,-0.8148,-0.43099,-0.42776,-0.28871,-0.44669,-0.23803,-0.22354,-0.38636,-0.21737,-0.28679,-0.12681,-0.21678,0.055491,-0.20103,-0.26055,0.071309,-0.14964,-0.23007,-0.21961,-0.10985,-0.13059,-0.21088,-0.12247,-0.11006,-0.25337,-0.14027,-0.039129,-0.12205,-0.018664,-0.079556,-0.067487,-0.26088,-0.016229,0.10486,-0.068894,0.064929,-0.10472,0.020597,-0.030142,-0.053046,-0.031262,-0.059947,0.093368,-0.083195,-0.096979,-0.19057,-0.048808,-0.0079727,0.095688,-0.12376,0.10296,-0.011589,-0.10846,0.029338,0.085825,0.03267,0.039799,-0.044651,0.018383,0.070254,0.04408,0.073136,0.011709,0.0051295,-0.0095504,0.019137,0.018624,-0.095912,-0.055625,-0.11365,-0.033194,0.045473,-0.0011547,0.092606,-0.038181,0.017176,-0.018779,0.0083569,0.023849,-0.00280122796,0.006442828166
4841,-0.7125,-0.85533,-0.51049,-0.45194,-0.31384,-0.45013,-0.23187,-0.24332,-0.40079,-0.27689,-0.31506,-0.1652,-0.25356,0.034087,-0.22761,-0.26948,0.073186,-0.17655,-0.23908,-0.25007,-0.11858,-0.16682,-0.23139,-0.14505,-0.13013,-0.28591,-0.15919,-0.046744,-0.11812,-0.018277,-0.074005,-0.092558,-0.2806,0.0028512,0.098637,-0.062836,0.059509,-0.11401,0.020741,-0.0063409,-0.057014,-0.045891,-0.064397,0.093447,-0.08241,-0.11345,-0.19058,-0.059976,-8.79e-06,0.083517,-0.12849,0.11503,-0.047606,-0.10784,0.053632,0.12511,0.053575,0.046206,-0.045404,0.021267,0.06616,0.037722,0.074955,0.01288,0.026318,-0.017959,0.050795,0.015588,-0.10084,-0.050813,-0.12043,-0.045444,0.043913,0.06866,0.10532,-0.020535,0.015301,0.019999,0.013115,0.036389,-0.00259221599,0.006877368554
4851,-0.746,-0.87711,-0.51275,-0.45836,-0.3109,-0.43012,-0.22618,-0.23561,-0.40962,-0.29549,-0.29016,-0.21517,-0.26696,-0.024299,-0.2357,-0.28919,0.019269,-0.1934,-0.24055,-0.20909,-0.11511,-0.17494,-0.21355,-0.17314,-0.16084,-0.28882,-0.14549,-0.049961,-0.081333,-0.017979,-0.05971,-0.098328,-0.31149,-0.019608,0.089126,-0.065525,0.051929,-0.083549,0.038148,-0.014672,-0.043016,-0.021209,-0.070953,0.099615,-0.076379,-0.11434,-0.1654,-0.07224,-0.0049947,0.082766,-0.11134,0.12332,-0.17766,-0.087558,0.08567,0.13702,0.042528,0.022896,-0.049306,0.02855,0.041929,0.044302,0.085911,0.034348,0.03199,0.011868,0.076278,0.00067566,-0.081497,-0.045038,-0.11903,-0.043218,0.02385,0.088924,0.042584,-0.021278,-0.004674,-0.011581,-0.0065704,0.039375,-0.003258076286,0.007501192606
4861,-0.64171,-0.72089,-0.27516,-0.33569,-0.27635,-0.35865,-0.17375,-0.1724,-0.3451,-0.3286,-0.21701,-0.236,-0.26553,-0.05522,-0.1934,-0.21062,-0.004638,-0.12864,-0.1995,-0.19276,-0.095021,-0.10414,-0.12769,-0.14669,-0.18918,-0.24832,-0.13138,-0.0676,-0.074091,-0.02622,-0.01047,-0.065384,-0.22803,0.0050365,0.064811,-0.06057,0.036854,-0.074013,0.057464,-0.014204,-0.032815,-0.031019,-0.092265,0.090418,-0.10626,-0.15439,-0.14465,-0.08831,-0.017296,0.098383,-0.12804,0.11609,-0.24828,-0.070467,0.1137,0.12624,0.0123,0.0087253,-0.036252,0.054656,0.008466,0.053641,0.098128,0.051159,0.027528,0.07809,0.099641,-0.025679,-0.076626,-0.036325,-0.091256,-0.036913,0.01083,0.11355,-0.028902,-0.028675,-0.0043401,-0.018136,-0.013888,0.047007,-0.004271283826,0.007728604644
4871,-0.55956,-0.54772,-0.12678,-0.2234,-0.20926,-0.29023,-0.1184,-0.1199,-0.25039,-0.36766,-0.21959,-0.2516,-0.24754,-0.095848,-0.18761,-0.10978,-0.048167,-0.099651,-0.1892,-0.2182,-0.09753,-0.067976,-0.071311,-0.099683,-0.23596,-0.19722,-0.15145,-0.073422,-0.05833,-0.024614,0.041319,-0.050138,-0.13325,-0.0075861,0.057317,-0.049211,0.010841,-0.11885,0.061846,-0.0074052,-0.026641,-0.034351,-0.11687,0.059219,-0.088522,-0.17863,-0.11991,-0.08509,-0.036337,0.10592,-0.13111,0.11934,-0.23709,-0.054936,0.13077,0.10486,-0.011871,-0.014755,-0.029312,0.087861,-0.017917,0.064366,0.092613,0.062785,0.037991,0.11781,0.096109,-0.063617,-0.052061,-0.028633,-0.070816,-0.049712,-0.0060163,0.13976,-0.073703,0.0018256,-0.0084514,-0.026349,-0.027861,0.04937,-0.02632631716,0.011318634548
4881,-0.47484,-0.32605,-0.011957,-0.10512,-0.12729,-0.20074,-0.10776,-0.068301,-0.12573,-0.34687,-0.179,-0.25652,-0.24521,-0.15182,-0.15868,-0.020975,-0.1079,-0.05165,-0.16994,-0.17694,-0.097016,-0.04067,-0.0035197,-0.036637,-0.25616,-0.1301,-0.13764,-0.059205,-0.035305,-0.041725,0.080672,-0.045504,-0.019376,0.00045612,0.028614,-0.062681,-0.011605,-0.14504,0.068786,-0.010447,-0.047841,-0.0505,-0.12896,0.032095,-0.064989,-0.14696,-0.10913,-0.11275,-0.037434,0.08939,-0.11382,0.10038,-0.047997,-0.060301,0.10755,0.072,-0.010197,-0.044539,-0.034553,0.091639,-0.059202,0.057012,0.078795,0.04681,0.054142,0.14802,0.064035,-0.075072,-0.043578,-0.028544,-0.071504,-0.045991,-0.00062273,0.15304,-0.10561,0.0095207,-0.029483,0.0026316,-0.036516,0.054316,0.04533100978,0.0659991141
4891,-0.36861,-0.12124,0.062081,-0.0076102,-0.049232,-0.073673,-0.023266,-0.00254,-0.029201,-0.31088,-0.14714,-0.2208,-0.20005,-0.1366,-0.13466,0.055868,-0.097505,-0.030946,-0.11414,-0.16644,-0.076271,-0.036905,0.11341,0.030298,-0.21849,-0.07707,-0.11822,-0.086785,-0.027445,-0.038737,0.10399,-0.0086146,0.038873,0.0047641,0.020233,-0.07094,-0.029556,-0.14251,0.071305,-0.0095582,-0.047074,-0.054839,-0.096599,0.001829,-0.02943,-0.1081,-0.080263,-0.098297,-0.02576,0.079324,-0.074572,0.073337,-0.038292,-0.032693,0.085,0.032831,-0.014664,-0.058781,-0.004518,0.093628,-0.087084,0.046473,0.072492,0.04986,0.077258,0.14359,0.041824,-0.099707,-0.024566,-0.028025,-0.047003,-0.037629,0.044665,0.17942,-0.085408,0.024045,-0.0080771,0.019067,-0.014094,0.07028,0.1074981334,0.05849265236
4901,-0.29281,0.021621,0.036966,0.016532,-0.055152,-0.039274,-0.024431,-0.003147,0.021865,-0.29059,-0.13015,-0.19765,-0.18517,-0.068844,-0.12979,0.10221,-0.079535,-0.052812,-0.12925,-0.14329,-0.093798,-0.073267,0.13348,0.071049,-0.18809,-0.016472,-0.14076,-0.10013,-0.024298,-0.048955,0.064332,0.0050678,0.077542,-0.01557,0.00047942,-0.099798,-0.033083,-0.14874,0.059402,-0.025137,-0.067601,-0.060615,-0.08768,-0.010842,0.0010906,-0.087247,-0.070368,-0.087403,-0.018768,0.051182,-0.084133,0.076279,0.0060843,-0.01971,0.053114,0.051792,-0.027997,-0.061799,0.037258,0.08575,-0.1099,0.040689,0.052722,0.050754,0.10188,0.12215,0.010199,-0.10661,-0.028151,-0.039619,-0.029409,-0.049682,0.056219,0.20106,-0.056294,0.034896,0.00027638,0.010233,0.013258,0.072528,0.225360395,0.18954482338
4911,-0.25368,0.13676,0.066566,0.049734,-0.041036,-0.010619,-0.023936,-0.0064249,0.042955,-0.30117,-0.1371,-0.20335,-0.15353,-0.084204,-0.13468,0.14517,-0.1089,-0.041394,-0.12483,-0.13987,-0.11788,-0.06257,0.13645,0.089129,-0.16096,0.02854,-0.14434,-0.10175,-0.0072884,-0.064507,0.022682,-0.0036511,0.11585,-0.033196,-0.00958,-0.11561,-0.060234,-0.1525,0.038676,-0.0034852,-0.070717,-0.065046,-0.083879,-0.01494,0.016784,-0.064441,-0.080573,-0.087536,-0.024619,0.041308,-0.079456,0.069269,0.033451,-0.037842,0.041604,0.0062511,-0.03666,-0.058526,0.033477,0.080793,-0.12212,0.040837,0.037741,0.045879,0.12945,0.0901,0.018575,-0.11484,-0.031859,-0.034797,-0.034441,-0.032459,0.041759,0.1964,-0.063452,0.0092493,0.006091,0.038123,0.01273,0.083191,0.2014885086,0.3363634896
4921,-0.21129,0.22105,0.087792,0.068284,-0.031827,0.030317,-0.030853,-0.0092892,0.056114,-0.28616,-0.13884,-0.21482,-0.15612,-0.13834,-0.11527,0.16852,-0.15189,-0.019958,-0.13067,-0.13711,-0.13022,-0.043836,0.12062,0.096071,-0.17179,0.053872,-0.17316,-0.094698,0.0050806,-0.077489,0.001411,-0.017154,0.14561,-0.043226,-0.02224,-0.1339,-0.063743,-0.14421,0.035809,0.0020104,-0.085891,-0.065612,-0.078818,-0.014316,0.028929,-0.055733,-0.081838,-0.11503,-0.030134,0.027399,-0.07372,0.076215,0.047384,-0.040334,0.034297,0.010434,-0.027948,-0.062802,0.047131,0.079249,-0.1331,0.032285,0.025188,0.028328,0.13166,0.081688,-0.00084574,-0.10139,-0.035228,-0.030082,-0.026054,-0.053318,0.025323,0.21268,-0.1123,0.010356,-0.0052427,0.046955,0.036947,0.080478,0.007102485682,0.3513798134
4931,-0.19127,0.42018,0.14718,0.13457,0.0026592,0.12699,0.031945,0.032773,0.10484,-0.38654,-0.22043,-0.19538,-0.15192,-0.15117,-0.12569,0.24073,-0.16257,0.0069208,-0.077503,-0.18378,-0.11532,-0.025523,0.2106,0.14538,-0.22451,0.1436,-0.21201,-0.13307,0.039542,-0.078069,-0.0056778,-0.030227,0.24404,-0.016886,-0.029767,-0.13625,-0.082793,-0.19105,0.041473,0.021128,-0.080606,-0.063469,-0.060887,-0.039732,0.023932,-0.093838,-0.052604,-0.089289,-0.031453,0.045309,-0.092633,0.05032,0.038664,-0.01642,0.023645,-0.040233,-0.043354,-0.083381,0.046148,0.09751,-0.14735,0.041596,0.048802,0.047054,0.13594,0.06722,-0.013638,-0.11416,-0.017696,-0.062354,0.0091344,-0.055996,0.035421,0.2015,-0.14074,0.034895,-0.014597,0.063958,0.038354,0.068555,0.15584453674,0.2656786706
4941,-0.053796,0.54754,0.20083,0.17639,0.026854,0.19262,0.0062458,0.0026471,0.12225,-0.31994,-0.17069,-0.18783,-0.12772,-0.12957,-0.085818,0.25985,-0.1353,0.014426,-0.075111,-0.13633,-0.13024,-0.026629,0.18695,0.12689,-0.14484,0.16125,-0.18952,-0.09862,0.014307,-0.087154,-0.003649,-0.023264,0.21949,-0.041606,-0.028546,-0.13722,-0.098364,-0.17988,0.024734,0.0069818,-0.10339,-0.075656,-0.078508,-0.029766,0.019478,-0.097094,-0.073655,-0.11198,-0.026172,0.0069397,-0.11356,0.039451,0.045537,-0.055637,0.017319,-0.088274,-0.024769,-0.087576,0.061325,0.087187,-0.13339,0.02452,0.021532,0.012817,0.13198,0.061496,-0.022275,-0.10687,-0.019865,-0.068002,0.011191,-0.059521,0.004183,0.20355,-0.095728,0.015438,-0.022167,0.040165,0.036326,0.070182,0.2339552302,0.2972179452
4951,0.036985,0.62292,0.35013,0.22055,0.065025,0.23744,0.03354,0.032241,0.14015,-0.27217,-0.13836,-0.15517,-0.072285,-0.10485,-0.039173,0.25684,-0.11961,0.052006,-0.080689,-0.094782,-0.12555,0.0037734,0.18017,0.12708,-0.14249,0.16724,-0.16759,-0.095429,0.010327,-0.094296,0.0005909,0.011968,0.22657,-0.040928,-0.036488,-0.13054,-0.10584,-0.16799,0.018128,-0.023176,-0.11917,-0.068572,-0.07992,-0.056699,0.034758,-0.091755,-0.071466,-0.081549,-0.033797,0.0094278,-0.10116,0.024128,0.04048,-0.066664,0.0069451,-0.121,-0.021108,-0.10517,0.090805,0.075723,-0.13377,0.011371,0.01549,-0.0041642,0.12883,0.050465,-0.013097,-0.10739,-0.016787,-0.06946,0.0091744,-0.077211,-0.014846,0.19664,-0.072513,0.0080555,-0.030021,0.009898,0.035602,0.048523,0.2812710634,0.2630411748
4961,0.057011,0.66851,0.35412,0.22724,0.072641,0.26983,0.027886,0.028854,0.14161,-0.19939,-0.092943,-0.16296,-0.073158,-0.13409,-0.02127,0.27278,-0.12868,0.030828,-0.064257,-0.06679,-0.1397,0.025875,0.18948,0.12714,-0.14519,0.16083,-0.14811,-0.10305,0.014766,-0.1061,-0.027962,0.013742,0.24274,-0.05932,-0.055224,-0.15374,-0.09861,-0.14093,0.013098,-0.014018,-0.11487,-0.056362,-0.064938,-0.081995,0.024478,-0.057914,9.18e-05,-0.058106,-0.053421,0.00129,-0.088353,0.015761,0.045448,-0.055457,0.011348,-0.083197,-0.017369,-0.12697,0.097764,0.059383,-0.13088,-0.0027414,0.0095686,-0.0085041,0.10329,0.046661,-0.014281,-0.10839,0.0091764,-0.073936,0.013928,-0.0618,-0.02786,0.18991,-0.093112,0.010075,-0.032593,-0.021355,0.050871,0.041354,0.2379525956,0.2160050338
4971,0.028121,0.67338,0.31852,0.20457,0.058818,0.2931,-0.006689,-0.00066497,0.12769,-0.22557,-0.094944,-0.19238,-0.11078,-0.21555,-0.039507,0.25238,-0.17384,0.0268,-0.086815,-0.091018,-0.16935,0.01388,0.20401,0.14037,-0.1506,0.12774,-0.14648,-0.115,0.0016669,-0.10069,-0.036979,0.014562,0.21397,-0.055789,-0.056409,-0.15683,-0.093804,-0.17299,0.011186,-0.028574,-0.12976,-0.062302,-0.051376,-0.10396,-0.015608,-0.11174,0.15338,-0.078344,-0.044812,-0.01322,-0.094191,0.00257,0.036449,-0.046395,-0.0053627,-0.076581,-0.030668,-0.11921,0.064892,0.046,-0.12179,-0.014549,0.015296,-0.02627,0.11619,0.050573,-0.017707,-0.098335,0.066429,-0.0839,0.054318,-0.072975,-0.039284,0.17702,-0.11485,0.03428,-0.042048,-0.034586,0.050557,0.083552,0.218114664,0.1739535762
4981,0.040508,0.73227,0.29944,0.19022,0.067202,0.33308,-0.0022621,-0.0098231,0.14999,-0.26423,-0.1208,-0.20683,-0.1363,-0.2764,-0.051102,0.25617,-0.19579,0.020949,-0.085416,-0.089874,-0.1966,-0.0072809,0.24837,0.13951,-0.17046,0.21338,-0.14046,-0.13119,-0.01838,-0.095731,-0.050312,-0.013149,0.22741,-0.035388,-0.064515,-0.14219,-0.09222,-0.19469,0.0058378,-0.031213,-0.13004,-0.0663,-0.036051,-0.13387,-0.010518,-0.13363,0.209,-0.085878,-0.043207,-0.0048104,-0.08736,0.0031869,0.041112,-0.046692,-0.007293,-0.077023,-0.030002,-0.13485,0.028972,0.018571,-0.09999,-0.014324,0.018458,-0.026842,0.11769,0.050794,-0.014889,-0.09799,0.16,-0.012897,0.12557,-0.059297,-0.029745,0.18353,-0.11378,0.074462,-0.033241,-0.011172,0.031912,0.11261,0.251431988,0.2069009116
4991,0.10676,0.81237,0.27665,0.21341,0.094462,0.35936,-0.025879,-0.005527,0.18705,-0.21991,-0.10882,-0.18619,-0.11993,-0.29188,-0.032417,0.2982,-0.20985,0.018306,-0.085463,-0.067752,-0.22951,-0.019792,0.23653,0.14022,-0.16037,0.29923,-0.09177,-0.11373,-0.0052661,-0.1013,-0.035113,-0.0065956,0.2936,-0.036798,-0.070902,-0.10982,-0.10169,-0.19293,-0.020399,-0.045829,-0.15034,-0.067729,-0.017629,-0.21122,-0.018466,-0.10066,0.21332,-0.087574,-0.051875,-0.027011,-0.069904,-0.013029,0.023512,-0.051951,0.0018754,-0.075953,-0.029591,-0.13554,0.038166,-0.038903,-0.10473,-0.023561,0.015676,-0.036822,0.10386,0.05242,0.026578,-0.09513,0.22217,0.1329,0.11012,-0.073307,-0.0015792,0.16393,-0.094561,0.072863,-0.0080642,0.010001,0.022439,0.1231,0.825999462,0.64592674
5001,0.2012,0.90727,0.33893,0.27671,0.1536,0.40108,0.0066202,0.040917,0.2292,-0.11615,-0.026074,-0.081355,-0.022586,-0.16388,0.029915,0.31337,-0.13136,-0.0058728,-0.075056,-0.07356,-0.19121,0.022264,0.31036,0.18743,-0.14742,0.36672,-0.032945,-0.11958,-0.00044222,-0.092563,-0.06271,0.0070849,0.34888,-0.052339,-0.070612,-0.071199,-0.12472,-0.16196,-0.0053721,-0.043474,-0.15257,-0.066893,-0.016048,-0.19273,-0.0305,-0.10181,0.22528,-0.059486,-0.060085,-0.027003,-0.046487,-0.036667,0.01644,-0.043031,0.018968,-0.084172,-0.039367,-0.14087,0.015715,-0.046465,-0.097822,-0.044872,0.013805,-0.03749,0.090365,0.029315,0.0614,-0.12055,0.24084,0.20526,0.090123,-0.069269,0.015931,0.13332,-0.033287,0.085168,-0.02235,0.057306,0.012413,0.12253,0.867855972,0.6229585932
5011,0.3497,1.0323,0.4827,0.35694,0.19454,0.48208,0.04216,0.090482,0.30495,-0.025267,0.063327,-0.025016,0.013249,-0.12656,0.078548,0.39149,-0.098876,0.0088399,-0.042935,-0.045728,-0.14617,0.071684,0.44851,0.25834,-0.14732,0.43701,0.017959,-0.10827,0.017437,-0.10048,-0.057585,0.016086,0.46743,-0.046212,-0.065637,-0.060317,-0.16209,-0.14664,0.0189,-0.055989,-0.14361,-0.046661,0.0082666,-0.13503,-0.019006,-0.092924,0.22845,-0.010238,-0.040287,-0.012257,-0.0059311,-0.061922,0.012953,0.0051537,0.022446,-0.09621,-0.059808,-0.16546,0.020045,-0.073719,-0.0804,-0.045031,0.0066267,-0.045617,0.069736,0.061739,0.091872,-0.15062,0.22711,0.23888,0.064616,-0.046841,0.031417,0.094621,-0.024924,0.094538,-0.029552,0.074585,0.011846,0.12601,0.5659365306,0.3998649736
5021,0.44452,1.0993,0.49756,0.37766,0.18633,0.4879,0.0014169,0.078953,0.3213,0.103,0.17402,-0.020248,-0.0071938,-0.16069,0.13034,0.40893,-0.093525,0.0073644,-0.041676,0.037681,-0.096099,0.10305,0.37509,0.27268,-0.068457,0.39536,0.059461,-0.056838,-0.016357,-0.11438,-0.047778,0.023461,0.40203,-0.067559,-0.058223,-0.079443,-0.18379,-0.082158,0.041448,-0.098359,-0.17257,-0.037515,-0.001963,-0.092728,-0.020018,-0.049636,0.18595,0.0074073,-0.037159,-0.045119,0.028509,-0.078497,0.0053434,0.017358,0.022752,-0.094981,-0.051093,-0.17487,0.054917,-0.088985,-0.061125,-0.07529,-0.0089927,-0.076824,0.072228,0.057022,0.10813,-0.14004,0.19881,0.25634,0.03164,-0.049448,0.026121,0.082165,-0.030194,0.049425,-0.019902,0.02651,0.011925,0.10954,0.03113020776,0.5760761176
5031,0.57371,1.1434,0.62846,0.47192,0.21235,0.51111,-0.01283,0.10518,0.3625,0.13038,0.21655,0.026192,0.025539,-0.12476,0.19563,0.43187,-0.068493,0.083186,-0.0081132,0.10231,0.022896,0.17562,0.31629,0.28295,-0.021533,0.35664,0.068316,0.0030483,-0.040489,-0.075012,-0.032338,0.061342,0.36785,-0.052768,-0.043259,-0.076123,-0.20409,-0.037595,0.093787,-0.13971,-0.20139,-0.030645,-0.0060084,-0.13023,-0.033235,-0.03987,0.13725,0.016198,-0.06123,-0.065809,0.010392,-0.10234,-0.023168,0.024364,0.011802,-0.082658,-0.050838,-0.18595,0.062601,-0.081841,-0.0016382,-0.080226,-0.0042123,-0.087372,0.070123,0.038704,0.08796,-0.14944,0.15975,0.25477,0.0031308,-0.039681,0.037073,0.078609,-0.0019741,0.010775,-0.024741,0.04,0.0060186,0.10988,0.07832878076,0.5596018592
5041,0.68553,1.2353,0.651,0.78682,0.29205,0.63081,0.057884,0.29699,0.47033,0.10102,0.20596,0.042146,0.085685,-0.13741,0.21016,0.43417,-0.019469,0.14508,0.085696,0.11528,0.14686,0.20519,0.10211,0.2883,-0.0065963,0.32187,0.049724,0.044181,0.013051,-0.017294,0.0032873,0.061282,0.25733,-0.026252,-0.033667,-0.074118,-0.24947,-0.053044,0.13374,-0.087485,-0.19486,-0.052508,-0.036422,-0.18209,-0.017669,-0.082645,0.12537,-0.0018701,-0.061049,-0.060436,-0.044283,-0.11421,-0.011456,0.046065,0.0098901,-0.068917,-0.013216,-0.20619,0.1069,-0.037114,0.021998,-0.075122,-0.010676,-0.083118,0.11286,0.051329,0.07038,-0.11992,0.14456,0.23507,0.021637,-0.047106,0.0060145,0.060074,-0.082472,0.021069,-0.046786,0.061536,-0.010376,0.10201,-0.754089657,0.864499672
5051,0.82965,1.2792,0.75972,0.93288,0.35255,0.76842,0.14081,0.45004,0.54714,0.11058,0.23012,0.049978,0.15435,-0.19644,0.25111,0.45883,-0.0036737,0.20851,0.17501,0.16354,0.24856,0.22273,0.14399,0.32931,0.018903,0.29845,0.062755,0.087104,0.092058,0.031395,0.051299,0.11502,0.23401,0.018442,-0.018559,-0.085794,-0.24107,-0.096315,0.14502,-0.029908,-0.18,-0.072473,0.014869,-0.17537,0.025509,-0.063263,0.12972,-0.017179,-0.043467,-0.043639,-0.086952,-0.12188,-0.012336,0.048962,-0.014722,-0.056973,0.011695,-0.20186,0.172,0.023478,0.037386,-0.082331,0.004048,-0.075702,0.17412,0.037793,0.013807,-0.10372,0.11914,0.23468,0.018355,-0.011477,0.0077802,0.069711,-0.16671,0.0067063,-0.077249,0.038685,-0.034085,0.098165,-1.4157114036,1.116808415
5061,0.9239,1.2772,0.78552,0.95817,0.34332,0.85071,0.20862,0.53289,0.55936,0.17111,0.27648,0.027811,0.19147,-0.25178,0.27355,0.4499,-0.019476,0.23304,0.18595,0.18513,0.29773,0.2173,0.19055,0.32601,0.079293,0.27498,0.077711,0.12203,0.15643,0.072708,0.070112,0.14826,0.19993,0.036916,-0.0043213,-0.10095,-0.22777,-0.099577,0.12663,-0.011452,-0.16755,-0.080075,0.059173,-0.17976,0.088122,0.0015427,0.13891,-0.020343,-0.0078266,-0.029447,-0.097538,-0.12683,-0.017073,0.074992,-0.023186,-0.051639,0.016225,-0.18336,0.15347,0.05128,0.050463,-0.06954,0.017976,-0.061933,0.19664,0.033752,0.00061821,-0.076465,0.10208,0.21749,0.020665,0.016019,-0.0078243,0.08069,-0.20358,0.013682,-0.084439,0.014417,-0.03047,0.079863,-1.3237394312,1.2077961224
5071,1.031,1.3016,0.83221,0.9992,0.38343,0.8824,0.24158,0.59435,0.55947,0.28996,0.35716,0.075586,0.24454,-0.21079,0.32849,0.45988,0.018449,0.29697,0.2528,0.2638,0.29116,0.23318,0.17558,0.31984,0.13983,0.2472,0.12034,0.14112,0.15837,0.099314,0.097951,0.191,0.22515,0.067932,-0.013079,-0.059139,-0.24501,-0.034172,0.085789,0.0040498,-0.17008,-0.039257,0.072354,-0.21161,0.065976,0.077083,0.11642,0.021794,0.0043578,-0.039345,-0.017482,-0.13544,-0.071184,0.09951,-0.017397,-0.090375,0.015944,-0.14902,0.15266,0.074448,0.066344,-0.055769,-0.0067083,-0.10166,0.21166,0.032611,0.007064,-0.06663,0.091967,0.21053,0.0020326,0.024731,0.0073045,0.075748,-0.17417,0.015977,-0.059388,-0.0097254,0.00087058,0.06109,-0.6407053864,1.092415868
5081,1.0513,1.2445,0.79749,0.9582,0.3749,0.90631,0.28391,0.61366,0.5271,0.36491,0.38557,0.14378,0.28472,-0.11169,0.31698,0.45903,0.08483,0.30434,0.23997,0.26497,0.32838,0.25654,0.24749,0.31144,0.19353,0.2645,0.13092,0.1665,0.16257,0.1224,0.10485,0.1954,0.18622,0.059258,-0.014932,-0.09555,-0.23623,0.02007,0.085665,0.046309,-0.15825,-0.0056299,0.094684,-0.14918,0.1004,0.10585,0.13223,0.055994,0.036767,-0.036681,0.063785,-0.13839,-0.025659,0.097286,-0.016469,-0.055552,0.0045175,-0.11634,0.13793,0.10414,0.059546,-0.05412,-0.0094474,-0.11021,0.20233,0.01587,0.0071523,-0.060007,0.088101,0.17541,0.048184,0.041967,-0.02553,0.039947,-0.15209,0.036282,-0.057161,-0.021708,0.0067575,0.040755,-0.7243000364,1.0370452752
5091,1.0048,1.2163,0.74255,0.9287,0.37206,0.93714,0.32094,0.6328,0.51982,0.24923,0.29315,0.18185,0.30338,-0.092174,0.28225,0.46527,0.090936,0.28019,0.25055,0.23699,0.32469,0.2353,0.25227,0.31955,0.14913,0.26903,0.090187,0.14189,0.16043,0.11646,0.081444,0.19013,0.20868,0.081361,-0.010583,-0.11563,-0.23142,-0.021017,0.076042,0.085175,-0.12944,-0.019,0.10209,-0.12556,0.12913,0.045325,0.1366,0.085091,0.039393,-0.015943,0.042348,-0.13823,-0.020211,0.1007,-0.027237,-0.039711,-0.020481,-0.083312,0.12467,0.12954,0.038588,-0.036502,0.011805,-0.081411,0.19774,-0.0052818,0.0082564,-0.055813,0.077384,0.15997,0.067357,0.044648,-0.046507,0.039155,-0.14815,0.049301,-0.075923,-0.037797,0.011448,0.0435,-0.4012512802,0.9198451508
5101,0.98073,1.1818,0.77236,0.91065,0.41005,0.89465,0.32618,0.62301,0.49631,0.18952,0.23856,0.13378,0.29359,-0.17082,0.27273,0.45173,0.077664,0.29335,0.24216,0.22395,0.31646,0.22451,0.23483,0.31857,0.12075,0.22843,0.069792,0.14739,0.16248,0.12207,0.10731,0.17824,0.13976,0.10858,-0.019245,-0.1023,-0.22905,-0.036989,0.056081,0.10778,-0.12332,-0.033174,0.086003,-0.14936,0.12944,0.0060657,0.11099,0.062955,0.045824,-0.024153,-1.78e-05,-0.13809,-0.023158,0.057554,-0.047533,-0.050931,-0.0081774,-0.062197,0.1132,0.15106,0.026638,-0.034894,0.013258,-0.082222,0.20264,-0.0030208,-0.021892,-0.037861,0.081818,0.15751,0.0562,0.051681,-0.064866,0.039868,-0.1791,0.071443,-0.085023,-0.018461,-9.31e-05,0.027778,-0.2716087922,0.8759077308
5111,0.91754,1.1156,0.66166,0.83753,0.38765,0.86803,0.33135,0.61274,0.49245,0.17302,0.21394,0.15972,0.26151,-0.19532,0.25913,0.42461,0.088304,0.27415,0.24879,0.24028,0.28476,0.20117,0.26737,0.27651,0.13175,0.20915,0.043477,0.14011,0.14156,0.13047,0.10849,0.15281,0.13679,0.11826,-0.020843,-0.090023,-0.21746,-0.041063,0.044374,0.11902,-0.11583,-0.02864,0.072855,-0.1605,0.16233,0.043,0.096173,0.078128,0.06531,-0.035271,-0.015557,-0.13528,-0.031485,0.07856,-0.055185,-0.044324,-0.0059117,-0.015613,0.12476,0.17513,0.0039547,-0.019555,0.0076494,-0.091463,0.1617,-0.0024039,-0.029598,-0.041071,0.077736,0.1598,0.061561,0.055496,-0.064147,0.0042516,-0.18511,0.047696,-0.091098,-0.019392,-0.019124,0.026973,-0.16338960152,0.7595734466
